ZIP,CITY,SUBDIVISION
30441,"Moratalla",ES-MU
30869,"Moratalla",ES-MU
30109,"Mula",ES-MU
30170,"Mula",ES-MU
30176,"Mula",ES-MU
30178,"Mula",ES-MU
30193,"Mula",ES-MU
30194,"Mula",ES-MU
03153,"Murcia",ES-A
12984,"Murcia",ES-CS
13833,"Murcia",ES-CR
30000,"Murcia",ES-MU
30001,"Murcia",ES-MU
30002,"Murcia",ES-MU
30003,"Murcia",ES-MU
30004,"Murcia",ES-MU
30005,"Murcia",ES-MU
30006,"Murcia",ES-MU
30007,"Murcia",ES-MU
30008,"Murcia",ES-MU
30009,"Murcia",ES-MU
30010,"Murcia",ES-MU
30011,"Murcia",ES-MU
30012,"Murcia",ES-MU
30070,"Murcia",ES-MU
30071,"Murcia",ES-MU
30080,"Murcia",ES-MU
30100,"Murcia",ES-MU
30107,"Murcia",ES-MU
30108,"Murcia",ES-MU
30110,"Murcia",ES-MU
30120,"Murcia",ES-MU
30139,"Murcia",ES-MU
30150,"Murcia",ES-MU
30151,"Murcia",ES-MU
30152,"Murcia",ES-MU
30153,"Murcia",ES-MU
30154,"Murcia",ES-MU
30155,"Murcia",ES-MU
30156,"Murcia",ES-MU
30157,"Murcia",ES-MU
30158,"Murcia",ES-MU
30160,"Murcia",ES-MU
30161,"Murcia",ES-MU
30162,"Murcia",ES-MU
30163,"Murcia",ES-MU
30164,"Murcia",ES-MU
30165,"Murcia",ES-MU
30166,"Murcia",ES-MU
30167,"Murcia",ES-MU
30168,"Murcia",ES-MU
30169,"Murcia",ES-MU
30177,"Murcia",ES-MU
30179,"Murcia",ES-MU
30331,"Murcia",ES-MU
30579,"Murcia",ES-MU
30580,"Murcia",ES-MU
30589,"Murcia",ES-MU
30590,"Murcia",ES-MU
30592,"Murcia",ES-MU
30826,"Murcia",ES-MU
30830,"Murcia",ES-MU
30831,"Murcia",ES-MU
30832,"Murcia",ES-MU
30833,"Murcia",ES-MU
30834,"Murcia",ES-MU
30836,"Murcia",ES-MU
30837,"Murcia",ES-MU
30850,"Murcia",ES-MU
30611,"Ojós",ES-MU
30891,"Puerto Lumbreras",ES-MU
30610,"Ricote",ES-MU
30379,"San Javier",ES-MU
30720,"San Javier",ES-MU
30729,"San Javier",ES-MU
30730,"San Javier",ES-MU
30739,"San Javier",ES-MU
30740,"San Pedro del Pinatar",ES-MU
30749,"San Pedro del Pinatar",ES-MU
30591,"Torre-pacheco",ES-MU
30700,"Torre-pacheco",ES-MU
30709,"Torre-pacheco",ES-MU
30710,"Torre-pacheco",ES-MU
30535,"Torres de Cotillas, las",ES-MU
30565,"Torres de Cotillas, las",ES-MU
30612,"Ulea",ES-MU
30360,"Unión, la",ES-MU
30364,"Unión, la",ES-MU
30613,"Villanueva del Río Segura",ES-MU
30510,"Yecla",ES-MU
30140,"Santomera",ES-MU
30149,"Santomera",ES-MU
31280,"Abáigar",ES-NA
31178,"Abárzuza",ES-NA
31692,"Abaurregaina/abaurrea Alta",ES-NA
31264,"Aberin",ES-NA
31292,"Aberin",ES-NA
31523,"Ablitas",ES-NA
31153,"Adiós",ES-NA
31228,"Aguilar de Codés",ES-NA
31460,"Aibar/oibar",ES-NA
31800,"Altsasu/alsasua",ES-NA
31241,"Allín",ES-NA
31290,"Allín",ES-NA
31262,"Allo",ES-NA
31272,"Améscoa Baja",ES-NA
31281,"Ancín",ES-NA
31261,"Andosilla",ES-NA
31013,"Ansoáin",ES-NA
31798,"Anue",ES-NA
31154,"Añorbe",ES-NA
31430,"Aoiz/agoitz",ES-NA
31891,"Araitz",ES-NA
31271,"Aranarache",ES-NA
31790,"Arantza",ES-NA
31192,"Aranguren",ES-NA
31754,"Arano",ES-NA
31849,"Arakil",ES-NA
31850,"Arakil",ES-NA
31867,"Arakil",ES-NA
31868,"Arakil",ES-NA
31239,"Aras",ES-NA
31839,"Arbizu",ES-NA
31438,"Arce/artzi",ES-NA
31439,"Arce/artzi",ES-NA
31210,"Arcos, los",ES-NA
31263,"Arellano",ES-NA
31876,"Areso",ES-NA
31513,"Arguedas",ES-NA
31671,"Aria",ES-NA
31229,"Armañanzas",ES-NA
31243,"Arróniz",ES-NA
31840,"Arruazu",ES-NA
31140,"Artajona",ES-NA
31109,"Artazu",ES-NA
31193,"Atez",ES-NA
31208,"Ayegui",ES-NA
31240,"Ayegui",ES-NA
31560,"Azagra",ES-NA
31810,"Bakaiku",ES-NA
31395,"Barásoain",ES-NA
31866,"Basaburua",ES-NA
31869,"Basaburua",ES-NA
31700,"Baztan",ES-NA
31713,"Baztan",ES-NA
31714,"Baztan",ES-NA
31715,"Baztan",ES-NA
31720,"Baztan",ES-NA
31730,"Baztan",ES-NA
31794,"Baztan",ES-NA
31795,"Baztan",ES-NA
31796,"Baztan",ES-NA
31393,"Beire",ES-NA
31174,"Belascoáin",ES-NA
31252,"Berbinzana",ES-NA
31792,"Bertizarana",ES-NA
31793,"Bertizarana",ES-NA
31890,"Betelu",ES-NA
31398,"Biurrun-olcoz",ES-NA
31540,"Buñuel",ES-NA
31640,"Auritz/burguete",ES-NA
31412,"Burgui/burgi",ES-NA
31600,"Burlada/burlata",ES-NA
31511,"Cabanillas",ES-NA
31227,"Cabredo",ES-NA
31515,"Cadreita",ES-NA
31380,"Caparroso",ES-NA
31381,"Caparroso",ES-NA
31579,"Cárcar",ES-NA
31310,"Carcastillo",ES-NA
31311,"Carcastillo",ES-NA
31520,"Cascante",ES-NA
31312,"Cáseda",ES-NA
31490,"Cáseda",ES-NA
31590,"Castejón",ES-NA
31454,"Castillonuevo",ES-NA
31592,"Cintruénigo",ES-NA
31809,"Ziordia",ES-NA
31131,"Cirauqui",ES-NA
31190,"Cizur",ES-NA
31591,"Corella",ES-NA
31530,"Cortes",ES-NA
31750,"Donamaria",ES-NA
31760,"Etxalar",ES-NA
31820,"Etxarri-aranatz",ES-NA
31486,"Egüés",ES-NA
31620,"Egüés",ES-NA
31744,"Elgorriaga",ES-NA
31110,"Noáin (VALLE de ELORZ)/noain (ELORTZIBAR)",ES-NA
31119,"Noáin (VALLE de ELORZ)/noain (ELORTZIBAR)",ES-NA
31470,"Noáin (VALLE de ELORZ)/noain (ELORTZIBAR)",ES-NA
31748,"Eratsun",ES-NA
31829,"Ergoiena",ES-NA
31638,"Erro",ES-NA
31639,"Erro",ES-NA
31694,"Erro",ES-NA
31695,"Erro",ES-NA
31696,"Erro",ES-NA
31697,"Erro",ES-NA
31699,"Erro",ES-NA
31690,"Ezcároz/ezkaroze",ES-NA
31494,"Eslava",ES-NA
31453,"Esparza de Salazar",ES-NA
31200,"Estella/lizarra",ES-NA
31630,"Esteribar",ES-NA
31698,"Esteribar",ES-NA
31194,"Ezcabarte",ES-NA
31799,"Ezcabarte",ES-NA
31749,"Ezkurra",ES-NA
31491,"Ezprogui",ES-NA
31492,"Ezprogui",ES-NA
31370,"Falces",ES-NA
31593,"Fitero",ES-NA
31512,"Fontellas",ES-NA
31360,"Funes",ES-NA
31510,"Fustiñana",ES-NA
31191,"Galar",ES-NA
31493,"Gallipienzo",ES-NA
31451,"Gallués/galoze",ES-NA
31414,"Garde",ES-NA
31693,"Garralda",ES-NA
31172,"Goñi",ES-NA
31452,"Güesa/gorza",ES-NA
31175,"Guesálaz",ES-NA
31176,"Guesálaz",ES-NA
31291,"Guesálaz",ES-NA
31472,"Ibargoiti",ES-NA
31473,"Ibargoiti",ES-NA
31417,"Isaba/izaba",ES-NA
31745,"Ituren",ES-NA
31170,"Iza",ES-NA
31892,"Iza",ES-NA
31421,"Izagaondoa",ES-NA
31689,"Izalzu/itzaltzu",ES-NA
31691,"Jaurrieta",ES-NA
31409,"Javier",ES-NA
31411,"Javier",ES-NA
31753,"Beintza-labaien",ES-NA
31830,"Lakuntza",ES-NA
31283,"Lana",ES-NA
31251,"Larraga",ES-NA
31270,"Larraona",ES-NA
31877,"Larraun",ES-NA
31878,"Larraun",ES-NA
31879,"Larraun",ES-NA
31588,"Lazagurría",ES-NA
31133,"Legarda",ES-NA
31880,"Leitza",ES-NA
31260,"Lerín",ES-NA
31770,"Lesaka",ES-NA
31789,"Lesaka",ES-NA
31177,"Lezáun",ES-NA
31487,"Liédena",ES-NA
31482,"Lizoáin",ES-NA
31483,"Lizoáin",ES-NA
31484,"Lizoáin",ES-NA
31485,"Lizoáin",ES-NA
31580,"Lodosa",ES-NA
31481,"Lónguida/longida",ES-NA
31440,"Lumbier",ES-NA
31130,"Mañeru",ES-NA
31340,"Marcilla",ES-NA
31382,"Mélida",ES-NA
31587,"Mendavia",ES-NA
31219,"Mendaza",ES-NA
31282,"Mendaza",ES-NA
31150,"Mendigorría",ES-NA
31320,"Milagro",ES-NA
31253,"Miranda de Arga",ES-NA
31254,"Miranda de Arga",ES-NA
31471,"Monreal",ES-NA
31522,"Monteagudo",ES-NA
31521,"Murchante",ES-NA
31315,"Murillo El Cuende",ES-NA
31383,"Murillo El Cuende",ES-NA
31391,"Murillo El Cuende",ES-NA
31313,"Murillo El Fruto",ES-NA
31152,"Muruzábal",ES-NA
31450,"Navascués",ES-NA
31151,"Obanos",ES-NA
31680,"Ochagavía",ES-NA
31751,"Oitz",ES-NA
31390,"Olite",ES-NA
31396,"Olóriz",ES-NA
31171,"Olza",ES-NA
31173,"Olza",ES-NA
31670,"Orbaitzeta",ES-NA
31250,"Oteiza",ES-NA
31001,"Pamplona/iruña",ES-NA
31002,"Pamplona/iruña",ES-NA
31003,"Pamplona/iruña",ES-NA
31004,"Pamplona/iruña",ES-NA
31005,"Pamplona/iruña",ES-NA
31006,"Pamplona/iruña",ES-NA
31007,"Pamplona/iruña",ES-NA
31008,"Pamplona/iruña",ES-NA
31009,"Pamplona/iruña",ES-NA
31010,"Pamplona/iruña",ES-NA
31011,"Pamplona/iruña",ES-NA
31012,"Pamplona/iruña",ES-NA
31014,"Pamplona/iruña",ES-NA
31015,"Pamplona/iruña",ES-NA
31016,"Pamplona/iruña",ES-NA
31350,"Peralta",ES-NA
31392,"Pitillas",ES-NA
31100,"Puente la Reina/gares",ES-NA
31394,"Pueyo",ES-NA
31550,"Ribaforada",ES-NA
31415,"Roncal/erronkari",ES-NA
31650,"Orreaga/roncesvalles",ES-NA
31747,"Saldías",ES-NA
31570,"San Adrián",ES-NA
31400,"Sangüesa/zangoza",ES-NA
31495,"San Martín de Unx",ES-NA
31220,"Sansol",ES-NA
31314,"Santacara",ES-NA
31740,"Doneztebe/santesteban",ES-NA
31589,"Sartaguda",ES-NA
31293,"Sesma",ES-NA
31791,"Sunbilla",ES-NA
31300,"Tafalla",ES-NA
31397,"Tiebas-muruarte de Reta",ES-NA
31500,"Tudela",ES-NA
31496,"Ujué",ES-NA
31797,"Ultzama",ES-NA
31422,"Unciti",ES-NA
31711,"Urdazubi/urdax",ES-NA
31712,"Urdazubi/urdax",ES-NA
31448,"Urraul Alto",ES-NA
31449,"Urraul Bajo",ES-NA
31480,"Urraul Bajo",ES-NA
31420,"Urroz",ES-NA
31752,"Urrotz",ES-NA
31416,"Urzainqui",ES-NA
31418,"Uztárroz/uztarroze",ES-NA
31660,"Luzaide/valcarlos",ES-NA
31669,"Luzaide/valcarlos",ES-NA
31514,"Valtierra",ES-NA
31780,"Bera/vera de Bidasoa",ES-NA
31230,"Viana",ES-NA
31413,"Vidángoz/bidankoze",ES-NA
31330,"Villafranca",ES-NA
31242,"Villamayor de Monjardín",ES-NA
31132,"Villatuerta",ES-NA
31610,"Villava/atarrabia",ES-NA
31179,"Yerri",ES-NA
31410,"Yesa",ES-NA
31746,"Zubieta",ES-NA
31710,"Zugarramurdi",ES-NA
31284,"Zúñiga",ES-NA
31195,"Berrioplano",ES-NA
31860,"Irurtzun",ES-NA
31120,"Beriáin",ES-NA
31160,"Orcoyen",ES-NA
31180,"Zizur Mayor/zizur Nagusia",ES-NA
31870,"Lekunberri",ES-NA
32660,"Allariz",ES-OR
32664,"Allariz",ES-OR
32665,"Allariz",ES-OR
32666,"Allariz",ES-OR
32667,"Allariz",ES-OR
32668,"Allariz",ES-OR
32669,"Allariz",ES-OR
32690,"Allariz",ES-OR
32170,"Amoeiro",ES-OR
32171,"Amoeiro",ES-OR
32172,"Amoeiro",ES-OR
32980,"Amoeiro",ES-OR
32224,"Arnoia, a",ES-OR
32229,"Arnoia, a",ES-OR
32233,"Arnoia, a",ES-OR
32234,"Arnoia, a",ES-OR
32419,"Arnoia, a",ES-OR
32520,"Avión",ES-OR
32632,"Baltar",ES-OR
32633,"Baltar",ES-OR
32637,"Baltar",ES-OR
32646,"Baltar",ES-OR
32840,"Bande",ES-OR
32845,"Bande",ES-OR
32846,"Bande",ES-OR
32847,"Bande",ES-OR
32848,"Bande",ES-OR
32849,"Bande",ES-OR
32859,"Bande",ES-OR
32891,"Bande",ES-OR
32112,"Baños de Molgas",ES-OR
32592,"Baños de Molgas",ES-OR
32701,"Baños de Molgas",ES-OR
32702,"Baños de Molgas",ES-OR
32704,"Baños de Molgas",ES-OR
32705,"Baños de Molgas",ES-OR
32002,"Barbadás",ES-OR
32890,"Barbadás",ES-OR
32920,"Barbadás",ES-OR
32930,"Barbadás",ES-OR
32940,"Barbadás",ES-OR
32300,"Barco de Valdeorras, o",ES-OR
32313,"Barco de Valdeorras, o",ES-OR
32314,"Barco de Valdeorras, o",ES-OR
32315,"Barco de Valdeorras, o",ES-OR
32317,"Barco de Valdeorras, o",ES-OR
32318,"Barco de Valdeorras, o",ES-OR
32431,"Beade",ES-OR
32432,"Beade",ES-OR
32634,"Blancos, os",ES-OR
32138,"Boborás",ES-OR
32512,"Boborás",ES-OR
32513,"Boborás",ES-OR
32514,"Boborás",ES-OR
32519,"Boborás",ES-OR
32521,"Boborás",ES-OR
32522,"Boborás",ES-OR
32523,"Boborás",ES-OR
32524,"Boborás",ES-OR
32525,"Boborás",ES-OR
32526,"Boborás",ES-OR
32530,"Boborás",ES-OR
32574,"Boborás",ES-OR
32778,"Bola, a",ES-OR
32812,"Bola, a",ES-OR
32990,"Bola, a",ES-OR
32357,"Bolo, o",ES-OR
32372,"Bolo, o",ES-OR
32373,"Bolo, o",ES-OR
32374,"Bolo, o",ES-OR
32375,"Bolo, o",ES-OR
32644,"Calvos de Randín",ES-OR
32645,"Calvos de Randín",ES-OR
32647,"Calvos de Randín",ES-OR
32648,"Calvos de Randín",ES-OR
32329,"Carballeda de Valdeorras",ES-OR
32330,"Carballeda de Valdeorras",ES-OR
32334,"Carballeda de Valdeorras",ES-OR
32335,"Carballeda de Valdeorras",ES-OR
32336,"Carballeda de Valdeorras",ES-OR
32337,"Carballeda de Valdeorras",ES-OR
32338,"Carballeda de Valdeorras",ES-OR
32339,"Carballeda de Valdeorras",ES-OR
32412,"Carballeda de Avia",ES-OR
32413,"Carballeda de Avia",ES-OR
32416,"Carballeda de Avia",ES-OR
32433,"Carballeda de Avia",ES-OR
32434,"Carballeda de Avia",ES-OR
32500,"Carballiño, o",ES-OR
32510,"Carballiño, o",ES-OR
32511,"Carballiño, o",ES-OR
32515,"Carballiño, o",ES-OR
32516,"Carballiño, o",ES-OR
32534,"Carballiño, o",ES-OR
32820,"Cartelle",ES-OR
32821,"Cartelle",ES-OR
32822,"Cartelle",ES-OR
32823,"Cartelle",ES-OR
32824,"Cartelle",ES-OR
32825,"Cartelle",ES-OR
32826,"Cartelle",ES-OR
32591,"Castrelo Do Val",ES-OR
32612,"Castrelo Do Val",ES-OR
32624,"Castrelo Do Val",ES-OR
32625,"Castrelo Do Val",ES-OR
32626,"Castrelo Do Val",ES-OR
32430,"Castrelo de Miño",ES-OR
32760,"Castro Caldelas",ES-OR
32764,"Castro Caldelas",ES-OR
32766,"Castro Caldelas",ES-OR
32768,"Castro Caldelas",ES-OR
32769,"Castro Caldelas",ES-OR
32774,"Castro Caldelas",ES-OR
32794,"Castro Caldelas",ES-OR
32573,"Celanova",ES-OR
32800,"Celanova",ES-OR
32815,"Celanova",ES-OR
32816,"Celanova",ES-OR
32817,"Celanova",ES-OR
32827,"Celanova",ES-OR
32828,"Celanova",ES-OR
32829,"Celanova",ES-OR
32415,"Cenlle",ES-OR
32417,"Cenlle",ES-OR
32427,"Cenlle",ES-OR
32450,"Cenlle",ES-OR
32454,"Cenlle",ES-OR
32455,"Cenlle",ES-OR
32458,"Cenlle",ES-OR
32459,"Cenlle",ES-OR
32100,"Coles",ES-OR
32152,"Coles",ES-OR
32153,"Coles",ES-OR
32950,"Coles",ES-OR
32200,"Cortegada",ES-OR
32211,"Cortegada",ES-OR
32213,"Cortegada",ES-OR
32680,"Cualedro",ES-OR
32688,"Cualedro",ES-OR
32689,"Cualedro",ES-OR
32767,"Chandrexa de Queixa",ES-OR
32786,"Chandrexa de Queixa",ES-OR
32787,"Chandrexa de Queixa",ES-OR
32860,"Entrimo",ES-OR
32867,"Entrimo",ES-OR
32868,"Entrimo",ES-OR
32869,"Entrimo",ES-OR
32640,"Esgos",ES-OR
32720,"Esgos",ES-OR
32793,"Esgos",ES-OR
32630,"Xinzo de Limia",ES-OR
32631,"Xinzo de Limia",ES-OR
32635,"Xinzo de Limia",ES-OR
32636,"Xinzo de Limia",ES-OR
32212,"Gomesende",ES-OR
32456,"Gudiña, a",ES-OR
32540,"Gudiña, a",ES-OR
32545,"Gudiña, a",ES-OR
32546,"Gudiña, a",ES-OR
32547,"Gudiña, a",ES-OR
32535,"Irixo, o",ES-OR
32536,"Irixo, o",ES-OR
32537,"Irixo, o",ES-OR
32538,"Irixo, o",ES-OR
32539,"Irixo, o",ES-OR
32670,"Xunqueira de Ambía",ES-OR
32671,"Xunqueira de Ambía",ES-OR
32678,"Xunqueira de Ambía",ES-OR
32679,"Xunqueira de Ambía",ES-OR
32708,"Xunqueira de Espadanedo",ES-OR
32730,"Xunqueira de Espadanedo",ES-OR
32358,"Larouco",ES-OR
32370,"Larouco",ES-OR
32371,"Larouco",ES-OR
32620,"Laza",ES-OR
32621,"Laza",ES-OR
32622,"Laza",ES-OR
32623,"Laza",ES-OR
32420,"Leiro",ES-OR
32425,"Leiro",ES-OR
32426,"Leiro",ES-OR
32428,"Leiro",ES-OR
32429,"Leiro",ES-OR
32850,"Lobeira",ES-OR
32857,"Lobeira",ES-OR
32858,"Lobeira",ES-OR
32897,"Lobeira",ES-OR
32870,"Lobios",ES-OR
32879,"Lobios",ES-OR
32892,"Lobios",ES-OR
32893,"Lobios",ES-OR
32894,"Lobios",ES-OR
32895,"Lobios",ES-OR
32700,"Maceda",ES-OR
32703,"Maceda",ES-OR
32706,"Maceda",ES-OR
32707,"Maceda",ES-OR
32790,"Maceda",ES-OR
32781,"Manzaneda",ES-OR
32782,"Manzaneda",ES-OR
32783,"Manzaneda",ES-OR
32784,"Manzaneda",ES-OR
32785,"Manzaneda",ES-OR
32570,"Maside",ES-OR
32572,"Maside",ES-OR
32575,"Maside",ES-OR
32576,"Maside",ES-OR
32577,"Maside",ES-OR
32578,"Maside",ES-OR
32579,"Maside",ES-OR
32410,"Melón",ES-OR
32411,"Melón",ES-OR
32830,"Merca, a",ES-OR
32838,"Merca, a",ES-OR
32839,"Merca, a",ES-OR
32499,"Mezquita, a",ES-OR
32548,"Mezquita, a",ES-OR
32549,"Mezquita, a",ES-OR
32590,"Mezquita, a",ES-OR
32750,"Montederramo",ES-OR
32751,"Montederramo",ES-OR
32611,"Monterrei",ES-OR
32618,"Monterrei",ES-OR
32880,"Muíños",ES-OR
32896,"Muíños",ES-OR
32898,"Muíños",ES-OR
32899,"Muíños",ES-OR
32160,"Nogueira de Ramuín",ES-OR
32161,"Nogueira de Ramuín",ES-OR
32162,"Nogueira de Ramuín",ES-OR
32163,"Nogueira de Ramuín",ES-OR
32164,"Nogueira de Ramuín",ES-OR
32448,"Nogueira de Ramuín",ES-OR
32791,"Nogueira de Ramuín",ES-OR
32613,"Oímbra",ES-OR
32698,"Oímbra",ES-OR
32001,"Ourense",ES-OR
32003,"Ourense",ES-OR
32004,"Ourense",ES-OR
32005,"Ourense",ES-OR
32070,"Ourense",ES-OR
32071,"Ourense",ES-OR
32080,"Ourense",ES-OR
32103,"Ourense",ES-OR
32593,"Ourense",ES-OR
32900,"Ourense",ES-OR
32960,"Ourense",ES-OR
32970,"Ourense",ES-OR
32971,"Ourense",ES-OR
32981,"Ourense",ES-OR
32110,"Paderne de Allariz",ES-OR
32111,"Paderne de Allariz",ES-OR
32220,"Padrenda",ES-OR
32226,"Padrenda",ES-OR
32227,"Padrenda",ES-OR
32228,"Padrenda",ES-OR
32236,"Padrenda",ES-OR
32740,"Parada de Sil",ES-OR
32746,"Parada de Sil",ES-OR
32747,"Parada de Sil",ES-OR
32748,"Parada de Sil",ES-OR
32749,"Parada de Sil",ES-OR
32710,"Pereiro de Aguiar, o",ES-OR
32711,"Pereiro de Aguiar, o",ES-OR
32792,"Pereiro de Aguiar, o",ES-OR
32120,"Peroxa, a",ES-OR
32150,"Peroxa, a",ES-OR
32151,"Peroxa, a",ES-OR
32440,"Peroxa, a",ES-OR
32449,"Peroxa, a",ES-OR
32356,"Petín",ES-OR
32135,"Piñor",ES-OR
32137,"Piñor",ES-OR
32641,"Porqueira",ES-OR
32643,"Porqueira",ES-OR
32780,"Pobra de Trives, a",ES-OR
32788,"Pobra de Trives, a",ES-OR
32789,"Pobra de Trives, a",ES-OR
32235,"Pontedeva",ES-OR
32452,"Punxín",ES-OR
32457,"Punxín",ES-OR
32814,"Quintela de Leirado",ES-OR
32652,"Rairiz de Veiga",ES-OR
32653,"Rairiz de Veiga",ES-OR
32654,"Rairiz de Veiga",ES-OR
32655,"Rairiz de Veiga",ES-OR
32810,"Ramirás",ES-OR
32811,"Ramirás",ES-OR
32400,"Ribadavia",ES-OR
32414,"Ribadavia",ES-OR
32418,"Ribadavia",ES-OR
32770,"San Xoán de Río",ES-OR
32779,"San Xoán de Río",ES-OR
32551,"Riós",ES-OR
32610,"Riós",ES-OR
32350,"Rúa, a",ES-OR
32359,"Rúa, a",ES-OR
32310,"Rubiá",ES-OR
32311,"Rubiá",ES-OR
32312,"Rubiá",ES-OR
32320,"Rubiá",ES-OR
32453,"San Amaro",ES-OR
32901,"San Cibrao Das Viñas",ES-OR
32910,"San Cibrao Das Viñas",ES-OR
32911,"San Cibrao Das Viñas",ES-OR
32130,"San Cristovo de Cea",ES-OR
32133,"San Cristovo de Cea",ES-OR
32134,"San Cristovo de Cea",ES-OR
32136,"San Cristovo de Cea",ES-OR
32139,"San Cristovo de Cea",ES-OR
32141,"San Cristovo de Cea",ES-OR
32692,"Sandiás",ES-OR
32693,"Sandiás",ES-OR
32696,"Sarreaus",ES-OR
32691,"Taboadela",ES-OR
32765,"Teixeira, a",ES-OR
32941,"Toén",ES-OR
32694,"Trasmiras",ES-OR
32695,"Trasmiras",ES-OR
32360,"Veiga, a",ES-OR
32365,"Veiga, a",ES-OR
32366,"Veiga, a",ES-OR
32367,"Veiga, a",ES-OR
32368,"Veiga, a",ES-OR
32369,"Veiga, a",ES-OR
32813,"Verea",ES-OR
32600,"Verín",ES-OR
32615,"Verín",ES-OR
32619,"Verín",ES-OR
32697,"Verín",ES-OR
32699,"Verín",ES-OR
32550,"Viana Do Bolo",ES-OR
32554,"Viana Do Bolo",ES-OR
32555,"Viana Do Bolo",ES-OR
32556,"Viana Do Bolo",ES-OR
32557,"Viana Do Bolo",ES-OR
32558,"Viana Do Bolo",ES-OR
32559,"Viana Do Bolo",ES-OR
32560,"Viana Do Bolo",ES-OR
32561,"Viana Do Bolo",ES-OR
32562,"Viana Do Bolo",ES-OR
32563,"Viana Do Bolo",ES-OR
32101,"Vilamarín",ES-OR
32102,"Vilamarín",ES-OR
32140,"Vilamarín",ES-OR
32316,"Vilamartín de Valdeorras",ES-OR
32340,"Vilamartín de Valdeorras",ES-OR
32348,"Vilamartín de Valdeorras",ES-OR
32349,"Vilamartín de Valdeorras",ES-OR
32650,"Vilar de Santos",ES-OR
32651,"Vilar de Santos",ES-OR
32614,"Vilardevós",ES-OR
32616,"Vilardevós",ES-OR
32617,"Vilardevós",ES-OR
32552,"Vilariño de Conso",ES-OR
33815,"Allande",ES-O
33880,"Allande",ES-O
33885,"Allande",ES-O
33886,"Allande",ES-O
33887,"Allande",ES-O
33888,"Allande",ES-O
33889,"Allande",ES-O
33890,"Allande",ES-O
33670,"Aller",ES-O
33675,"Aller",ES-O
33676,"Aller",ES-O
33677,"Aller",ES-O
33678,"Aller",ES-O
33679,"Aller",ES-O
33680,"Aller",ES-O
33681,"Aller",ES-O
33683,"Aller",ES-O
33684,"Aller",ES-O
33685,"Aller",ES-O
33686,"Aller",ES-O
33687,"Aller",ES-O
33688,"Aller",ES-O
33557,"Amieva",ES-O
33558,"Amieva",ES-O
33400,"Avilés",ES-O
33401,"Avilés",ES-O
33402,"Avilés",ES-O
33403,"Avilés",ES-O
33404,"Avilés",ES-O
33405,"Avilés",ES-O
33407,"Avilés",ES-O
33409,"Avilés",ES-O
33410,"Avilés",ES-O
33417,"Avilés",ES-O
33418,"Avilés",ES-O
33460,"Avilés",ES-O
33470,"Avilés",ES-O
33490,"Avilés",ES-O
33827,"Belmonte de Miranda",ES-O
33830,"Belmonte de Miranda",ES-O
33836,"Belmonte de Miranda",ES-O
33837,"Belmonte de Miranda",ES-O
33838,"Belmonte de Miranda",ES-O
33839,"Belmonte de Miranda",ES-O
33842,"Belmonte de Miranda",ES-O
33843,"Belmonte de Miranda",ES-O
33844,"Belmonte de Miranda",ES-O
33845,"Belmonte de Miranda",ES-O
33846,"Belmonte de Miranda",ES-O
33847,"Belmonte de Miranda",ES-O
33527,"Bimenes",ES-O
33528,"Bimenes",ES-O
33720,"Boal",ES-O
33724,"Boal",ES-O
33725,"Boal",ES-O
33726,"Boal",ES-O
33727,"Boal",ES-O
33728,"Boal",ES-O
33729,"Boal",ES-O
33731,"Boal",ES-O
33798,"Boal",ES-O
33799,"Boal",ES-O
33554,"Cabrales",ES-O
33555,"Cabrales",ES-O
33529,"Cabranes",ES-O
33535,"Cabranes",ES-O
33414,"Candamo",ES-O
33828,"Candamo",ES-O
33829,"Candamo",ES-O
33969,"Candamo",ES-O
33800,"Cangas del Narcea",ES-O
33811,"Cangas del Narcea",ES-O
33813,"Cangas del Narcea",ES-O
33814,"Cangas del Narcea",ES-O
33816,"Cangas del Narcea",ES-O
33817,"Cangas del Narcea",ES-O
33818,"Cangas del Narcea",ES-O
33819,"Cangas del Narcea",ES-O
03547,"Cangas de Onís",ES-A
33547,"Cangas de Onís",ES-O
33550,"Cangas de Onís",ES-O
33556,"Cangas de Onís",ES-O
33559,"Cangas de Onís",ES-O
33589,"Cangas de Onís",ES-O
33343,"Caravia",ES-O
33344,"Caravia",ES-O
33430,"Carreño",ES-O
33438,"Carreño",ES-O
33439,"Carreño",ES-O
33469,"Carreño",ES-O
33491,"Carreño",ES-O
33492,"Carreño",ES-O
33990,"Caso",ES-O
33994,"Caso",ES-O
33995,"Caso",ES-O
33996,"Caso",ES-O
33997,"Caso",ES-O
33408,"Castrillón",ES-O
33412,"Castrillón",ES-O
33450,"Castrillón",ES-O
33456,"Castrillón",ES-O
33457,"Castrillón",ES-O
33459,"Castrillón",ES-O
33748,"Castropol",ES-O
33760,"Castropol",ES-O
33768,"Castropol",ES-O
33769,"Castropol",ES-O
33778,"Castropol",ES-O
33794,"Castropol",ES-O
33716,"Coaña",ES-O
33719,"Coaña",ES-O
33795,"Coaña",ES-O
33796,"Coaña",ES-O
33797,"Coaña",ES-O
33320,"Colunga",ES-O
33324,"Colunga",ES-O
33325,"Colunga",ES-O
33326,"Colunga",ES-O
33327,"Colunga",ES-O
33328,"Colunga",ES-O
33329,"Colunga",ES-O
33330,"Colunga",ES-O
33340,"Colunga",ES-O
33341,"Colunga",ES-O
33342,"Colunga",ES-O
